1885.02.02_AberdeenWeeklyJournal_0002,1885.02.01_Reynolds'sNewspaper_0006
1885.05.19_BirminghamDailyPost_0006,1885.02.24_GlasgowHerald_0007
1885.05.19_DailyNews_0002,1885.02.02_GlasgowHerald_0005
1885.05.19_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.24_GlasgowHerald_0007
1885.05.19_GlasgowHerald_0003,1885.02.07_LiverpoolMercuryetc_0008
1885.05.19_GlasgowHerald_0007,1885.02.21_TheIpswichJournal_0002
1885.05.19_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.05.19_LiverpoolMercuryetc_0008,1885.02.24_GlasgowHerald_0007
1885.05.19_NorthernEcho_0002,1885.02.26_GlasgowHerald_0003
1885.05.19_TheBelfastNews-Letter_0002,1885.02.19_Freeman'sJournalandDailyCommercialAdvertiser_0008
1885.05.19_TheBelfastNews-Letter_0006,1885.02.23_GlasgowHerald_0005
1885.05.19_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.19_TheLeedsMercury_0006,1885.02.23_AberdeenWeeklyJournal_0003
1885.05.19_WesternMail_0004,1885.02.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
1885.05.20_AberdeenWeeklyJournal_0003,1885.02.19_GlasgowHerald_0007
1885.05.20_AberdeenWeeklyJournal_0006,1885.02.25_TheLeedsMercury_0004
1885.05.20_BaneracAmserauCymru_0015,1885.02.06_TheHullPacketandEastRidingTimes_0006
1885.05.20_BirminghamDailyPost_0001,1885.02.03_GlasgowHerald_0002
1885.05.20_BirminghamDailyPost_0006,1885.02.23_DailyNews_0002
1885.05.20_DailyNews_0002,1885.02.16_GlasgowHerald_0005
1885.05.20_Freeman'sJournalandDailyCommercialAdvertiser_0008,1885.02.06_TheHullPacketandEastRidingTimes_0002
1885.05.20_GlasgowHerald_0005,1885.02.07_LiverpoolMercuryetc_0008
1885.05.20_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.05.20_LiverpoolMercuryetc_0008,1885.02.25_GlasgowHerald_0005
1885.05.20_NorthernEcho_0002,1885.02.24_GlasgowHerald_0007
1885.05.20_TheBelfastNews-Letter_0006,1885.02.23_AberdeenWeeklyJournal_0003
1885.05.20_TheBristolMercuryandDailyPost_0007,1885.02.02_GlasgowHerald_0005
1885.05.20_TheDerbyMercury_0004,1885.02.28_ThePrestonGuardianetc_0007
1885.05.20_TheDerbyMercury_0007,1885.02.28_TheIpswichJournal_0002
1885.05.20_TheLeedsMercury_0001,1885.02.12_GlasgowHerald_0002
1885.05.20_TheLeedsMercury_0004,1885.02.02_GlasgowHerald_0005
1885.05.20_TheLeedsMercury_0006,1885.02.23_AberdeenWeeklyJournal_0003
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1885.02.28_Jackson'sOxfordJournal_0002
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1885.02.07_ThePrestonGuardianetc_0002
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1885.02.04_TheDerbyMercury_0007
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0006,1885.02.21_ThePrestonGuardianetc_0002
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0007,1885.02.07_ThePrestonGuardianetc_0005
1885.05.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0008,1885.02.07_TheIpswichJournal_0008
1885.05.20_WesternMail_0004,1885.02.21_TheIpswichJournal_0002
1885.05.21_AberdeenWeeklyJournal_0003,1885.02.09_GlasgowHerald_0005
1885.05.21_AberdeenWeeklyJournal_0006,1885.02.14_TheLeedsMercury_0006
1885.05.21_AberdeenWeeklyJournal_0008,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.05.21_BirminghamDailyPost_0005,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.21_BirminghamDailyPost_0006,1885.02.21_LiverpoolMercuryetc_0008
1885.05.21_DailyNews_0006,1885.02.19_BirminghamDailyPost_0006
1885.05.21_GlasgowHerald_0003,1885.02.20_LiverpoolMercuryetc_0008
1885.05.21_GlasgowHerald_0006,1885.02.17_LiverpoolMercuryetc_0006
1885.05.21_GlasgowHerald_0007,1885.02.21_TheIpswichJournal_0002
1885.05.21_LiverpoolMercuryetc_0006,1885.02.23_TheLeedsMercury_0006
1885.05.21_LiverpoolMercuryetc_0008,1885.02.05_GlasgowHerald_0003
1885.05.21_NorthernEcho_0002,1885.02.24_GlasgowHerald_0007
1885.05.21_TheBelfastNews-Letter_0006,1885.02.02_GlasgowHerald_0005
1885.05.21_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.21_TheLeedsMercury_0001,1885.02.28_Jackson'sOxfordJournal_0002
1885.05.21_TheLeedsMercury_0004,1885.02.10_LiverpoolMercuryetc_0008
1885.05.21_TheLeedsMercury_0006,1885.02.17_AberdeenWeeklyJournal_0003
1885.05.22_AberdeenWeeklyJournal_0003,1885.02.28_LiverpoolMercuryetc_0008
1885.05.22_BirminghamDailyPost_0006,1885.02.27_GlasgowHerald_0005
1885.05.22_BirminghamDailyPost_0008,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.22_DailyNews_0006,1885.02.07_LiverpoolMercuryetc_0008
1885.05.22_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.20_LiverpoolMercuryetc_0008
1885.05.22_GlasgowHerald_0005,1885.02.20_LiverpoolMercuryetc_0008
1885.05.22_LiverpoolMercuryetc_0006,1885.02.26_GlasgowHerald_0003
1885.05.22_LiverpoolMercuryetc_0008,1885.02.20_GlasgowHerald_0005
1885.05.22_NorthernEcho_0002,1885.02.24_GlasgowHerald_0007
1885.05.22_TheBelfastNews-Letter_0006,1885.02.03_GlasgowHerald_0007
1885.05.22_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.22_TheHullPacketandEastRidingTimes_0001,1885.02.14_TheBristolMercuryandDailyPost_0003
1885.05.22_TheHullPacketandEastRidingTimes_0002,1885.02.28_TheIpswichJournal_0002
1885.05.22_TheHullPacketandEastRidingTimes_0003,1885.02.21_ThePrestonGuardianetc_0006
1885.05.22_TheHullPacketandEastRidingTimes_0004,1885.02.14_ThePrestonGuardianetc_0007
1885.05.22_TheLeedsMercury_0003,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.22_TheLeedsMercury_0006,1885.02.02_GlasgowHerald_0005
1885.05.22_ThePallMallGazette_0015,1885.02.12_Freeman'sJournalandDailyCommercialAdvertiser_0008
1885.05.22_WesternMail_0004,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.23_AberdeenWeeklyJournal_0003,1885.02.02_LiverpoolMercuryetc_0008
1885.05.23_AberdeenWeeklyJournal_0008,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.05.23_BirminghamDailyPost_0006,1885.02.07_LiverpoolMercuryetc_0008
1885.05.23_DailyNews_0007,1885.02.20_LiverpoolMercuryetc_0008
1885.05.23_GlasgowHerald_0003,1885.02.07_LiverpoolMercuryetc_0008
1885.05.23_GlasgowHerald_0008,1885.02.14_TheIpswichJournal_0002
1885.05.23_HampshireTelegraphandSussexChronicleetc_0002,1885.02.19_TheLeedsMercury_0003
1885.05.23_Jackson'sOxfordJournal_0002,1885.02.28_TheIpswichJournal_0002
1885.05.23_Jackson'sOxfordJournal_0003,1885.02.17_TheIpswichJournal_0004
1885.05.23_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.05.23_LiverpoolMercuryetc_0008,1885.02.05_GlasgowHerald_0003
1885.05.23_NorthWalesChronicle_0001,1885.02.21_TheIpswichJournal_0002
1885.05.23_NorthWalesChronicle_0002,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.05.23_NorthWalesChronicle_0003,1885.02.14_TheIpswichJournal_0007
1885.05.23_NorthWalesChronicle_0008,1885.02.20_TheHullPacketandEastRidingTimes_0004
1885.05.23_TheBristolMercuryandDailyPost_0003,1885.02.04_TheDerbyMercury_0007
1885.05.23_TheIpswichJournal_0002,1885.02.28_Jackson'sOxfordJournal_0002
1885.05.23_TheIpswichJournal_0006,1885.02.07_ThePrestonGuardianetc_0005
1885.05.23_TheIpswichJournal_0007,1885.02.11_TheDerbyMercury_0007
1885.05.23_TheLeedsMercury_0011,1885.02.07_HampshireTelegraphandSussexChronicleetc_0003
1885.05.23_TheLeedsMercury_S0004,1885.02.07_TheBristolMercuryandDailyPost_0003
1885.05.23_TheLeedsMercury_S0007,1885.02.21_TheIllustratedPoliceNewsetc_0004
1885.05.23_ThePrestonGuardianetc_0002,1885.02.07_TheIpswichJournal_0006
1885.05.23_ThePrestonGuardianetc_0004,1885.02.27_TheHullPacketandEastRidingTimes_0004
1885.05.23_ThePrestonGuardianetc_0005,1885.02.21_TheIpswichJournal_0006
1885.05.23_ThePrestonGuardianetc_0008,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.05.23_WesternMail_0004,1885.02.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
1885.05.23_YGoleuad_0016,1885.02.04_TheDerbyMercury_0007
1885.05.24_Reynolds'sNewspaper_0007,1885.02.04_TheDerbyMercury_0007
1885.05.25_AberdeenWeeklyJournal_0003,1885.02.16_GlasgowHerald_0005
1885.05.25_BirminghamDailyPost_0006,1885.02.02_GlasgowHerald_0005
1885.05.25_BirminghamDailyPost_0007,1885.02.06_LiverpoolMercuryetc_0007
1885.05.25_DailyNews_0002,1885.02.09_BirminghamDailyPost_0006
1885.05.25_GlasgowHerald_0005,1885.02.23_AberdeenWeeklyJournal_0003
1885.05.25_LiverpoolMercuryetc_0006,1885.02.23_GlasgowHerald_0005
1885.05.25_LiverpoolMercuryetc_0008,1885.02.05_GlasgowHerald_0003
1885.05.25_NorthernEcho_0002,1885.02.05_GlasgowHerald_0003
1885.05.25_TheBelfastNews-Letter_0006,1885.02.06_TheLeedsMercury_0006
1885.05.25_TheLeedsMercury_0001,1885.02.14_NorthWalesChronicle_0002
1885.05.25_TheLeedsMercury_0004,1885.02.02_GlasgowHerald_0005
1885.05.25_TheLeedsMercury_0006,1885.02.21_AberdeenWeeklyJournal_0003
1885.05.26_AberdeenWeeklyJournal_0001,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.05.26_BirminghamDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.26_GlasgowHerald_0003,1885.02.25_TheBelfastNews-Letter_0004
1885.05.26_GlasgowHerald_0006,1885.02.10_LiverpoolMercuryetc_0006
1885.05.26_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.05.26_LiverpoolMercuryetc_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.26_LiverpoolMercuryetc_0008,1885.02.14_NorthWalesChronicle_0002
1885.05.26_NorthernEcho_0004,1885.02.06_LiverpoolMercuryetc_0007
1885.05.26_TheBristolMercuryandDailyPost_0002,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.27_AberdeenWeeklyJournal_0003,1885.02.07_LiverpoolMercuryetc_0008
1885.05.27_BirminghamDailyPost_0005,1885.02.06_TheLeedsMercury_0007
1885.05.27_BirminghamDailyPost_0006,1885.02.18_GlasgowHerald_0005
1885.05.27_DailyNews_0002,1885.02.26_BirminghamDailyPost_0006
1885.05.27_Freeman'sJournalandDailyCommercialAdvertiser_0008,1885.02.03_GlasgowHerald_0002
1885.05.27_GlasgowHerald_0005,1885.02.25_BirminghamDailyPost_0006
1885.05.27_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.05.27_LiverpoolMercuryetc_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.27_LiverpoolMercuryetc_0008,1885.02.09_GlasgowHerald_0005
1885.05.27_NorthernEcho_0002,1885.02.27_GlasgowHerald_0005
1885.05.27_TheBelfastNews-Letter_0002,1885.02.03_GlasgowHerald_0002
1885.05.27_TheBelfastNews-Letter_0006,1885.02.23_GlasgowHerald_0005
1885.05.27_TheBristolMercuryandDailyPost_0003,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.27_TheDerbyMercury_0007,1885.02.27_TheHullPacketandEastRidingTimes_0004
1885.05.27_TheLeedsMercury_0004,1885.02.13_GlasgowHerald_0005
1885.05.27_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1885.02.28_Jackson'sOxfordJournal_0002
1885.05.27_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1885.02.07_ThePrestonGuardianetc_0002
1885.05.27_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1885.02.04_TheDerbyMercury_0007
1885.05.27_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0007,1885.02.21_ThePrestonGuardianetc_0002
1885.05.27_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0008,1885.02.07_ThePrestonGuardianetc_0005
1885.05.28_AberdeenWeeklyJournal_0001,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.05.28_AberdeenWeeklyJournal_0003,1885.02.18_LiverpoolMercuryetc_0008
1885.05.28_AberdeenWeeklyJournal_0007,1885.02.06_LiverpoolMercuryetc_0006
1885.05.28_BirminghamDailyPost_0006,1885.02.02_GlasgowHerald_0005
1885.05.28_DailyNews_0002,1885.02.26_BirminghamDailyPost_0006
1885.05.28_Freeman'sJournalandDailyCommercialAdvertiser_0002,1885.02.06_TheLeedsMercury_0001
1885.05.28_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.03_AberdeenWeeklyJournal_0003
1885.05.28_GlasgowHerald_0003,1885.02.07_LiverpoolMercuryetc_0008
1885.05.28_LiverpoolMercuryetc_0008,1885.02.02_GlasgowHerald_0005
1885.05.28_TheBristolMercuryandDailyPost_0007,1885.02.27_BirminghamDailyPost_0008
1885.05.28_TheLeedsMercury_0006,1885.02.19_GlasgowHerald_0007
1885.05.28_WesternMail_0004,1885.02.11_TheDerbyMercury_0007
1885.05.29_AberdeenWeeklyJournal_0003,1885.02.18_LiverpoolMercuryetc_0008
1885.05.29_AberdeenWeeklyJournal_0007,1885.02.28_TheLeedsMercury_0006
1885.05.29_BirminghamDailyPost_0005,1885.02.06_LiverpoolMercuryetc_0007
1885.05.29_BirminghamDailyPost_0006,1885.02.27_GlasgowHerald_0005
1885.05.29_DailyNews_0002,1885.02.11_BirminghamDailyPost_0006
1885.05.29_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.25_GlasgowHerald_0005
1885.05.29_GlasgowHerald_0005,1885.02.20_LiverpoolMercuryetc_0008
1885.05.29_LiverpoolMercuryetc_0004,1885.02.05_GlasgowHerald_0003
1885.05.29_LiverpoolMercuryetc_0005,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.29_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.05.29_NorthernEcho_0002,1885.02.26_BirminghamDailyPost_0006
1885.05.29_TheBelfastNews-Letter_0003,1885.02.23_TheLeedsMercury_0006
1885.05.29_TheBelfastNews-Letter_0006,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.29_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.05.29_TheHullPacketandEastRidingTimes_0002,1885.02.14_ThePrestonGuardianetc_0008
1885.05.29_TheHullPacketandEastRidingTimes_0003,1885.02.21_TheIpswichJournal_0006
1885.05.29_TheHullPacketandEastRidingTimes_0004,1885.02.04_TheDerbyMercury_0007
1885.05.29_TheHullPacketandEastRidingTimes_0006,1885.02.25_BaneracAmserauCymru_0015
1885.05.29_TheLeedsMercury_0001,1885.02.28_Jackson'sOxfordJournal_0002
1885.05.29_TheLeedsMercury_0003,1885.02.20_LiverpoolMercuryetc_0007
1885.05.29_TheLeedsMercury_0004,1885.02.05_GlasgowHerald_0003
1885.05.29_TheLeedsMercury_0006,1885.02.07_LiverpoolMercuryetc_0008
1885.05.29_TheLeedsMercury_0007,1885.02.07_HampshireTelegraphandSussexChronicleetc_0003
1885.05.29_WesternMail_0004,1885.02.06_BirminghamDailyPost_0007
1885.05.30_AberdeenWeeklyJournal_0003,1885.02.06_TheLeedsMercury_0006
1885.05.30_AberdeenWeeklyJournal_0007,1885.02.02_GlasgowHerald_0005
1885.05.30_AberdeenWeeklyJournal_0008,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.05.30_BirminghamDailyPost_0006,1885.02.13_LiverpoolMercuryetc_0008
1885.05.30_DailyNews_0002,1885.02.11_BirminghamDailyPost_0006
1885.05.30_GlasgowHerald_0003,1885.02.25_LiverpoolMercuryetc_0008
1885.05.30_GlasgowHerald_0006,1885.02.16_LiverpoolMercuryetc_0006
1885.05.30_GlasgowHerald_0007,1885.02.21_TheIpswichJournal_0002
1885.05.30_HampshireTelegraphandSussexChronicleetc_0003,1885.02.21_TheIllustratedPoliceNewsetc_0004
1885.05.30_Jackson'sOxfordJournal_0002,1885.02.18_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1885.05.30_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.05.30_LiverpoolMercuryetc_0008,1885.02.27_GlasgowHerald_0005
1885.05.30_NorthWalesChronicle_0002,1885.02.28_TheIpswichJournal_0002
1885.05.30_NorthWalesChronicle_0008,1885.02.14_TheBristolMercuryandDailyPost_0003
1885.05.30_TheBelfastNews-Letter_0006,1885.02.06_TheLeedsMercury_0006
1885.05.30_TheBristolMercuryandDailyPost_0003,1885.02.27_TheHullPacketandEastRidingTimes_0004
1885.05.30_TheIpswichJournal_0002,1885.02.28_Jackson'sOxfordJournal_0002
1885.05.30_TheIpswichJournal_0007,1885.02.07_ThePrestonGuardianetc_0005
1885.05.30_TheLeedsMercury_0002,1885.02.06_TheHullPacketandEastRidingTimes_0002
1885.05.30_TheLeedsMercury_0010,1885.02.02_GlasgowHerald_0005
1885.05.30_TheLeedsMercury_0011,1885.02.26_GlasgowHerald_0003
1885.05.30_ThePrestonGuardianetc_0004,1885.02.27_TheHullPacketandEastRidingTimes_0004
1885.05.30_ThePrestonGuardianetc_0008,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.05.31_Reynolds'sNewspaper_0007,1885.02.04_TheDerbyMercury_0007
1885.05.31_Reynolds'sNewspaper_0008,1885.02.24_DailyNews_0007
1885.06.01_AberdeenWeeklyJournal_0003,1885.02.07_LiverpoolMercuryetc_0008
1885.06.01_BirminghamDailyPost_0006,1885.02.25_GlasgowHerald_0005
1885.06.01_DailyNews_0002,1885.02.05_BirminghamDailyPost_0006
1885.06.01_Freeman'sJournalandDailyCommercialAdvertiser_0002,1885.02.06_TheHullPacketandEastRidingTimes_0002
1885.06.01_GlasgowHerald_0005,1885.02.07_LiverpoolMercuryetc_0008
1885.06.01_LiverpoolMercuryetc_0008,1885.02.05_GlasgowHerald_0003
1885.06.01_NorthernEcho_0002,1885.02.07_LiverpoolMercuryetc_0008
1885.06.01_TheBristolMercuryandDailyPost_0007,1885.02.06_TheLeedsMercury_0007
1885.06.01_TheLeedsMercury_0001,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.06.01_TheLeedsMercury_0006,1885.02.09_LiverpoolMercuryetc_0008
1885.06.01_ThePallMallGazette_0014,1885.02.12_Freeman'sJournalandDailyCommercialAdvertiser_0008
1885.06.02_AberdeenWeeklyJournal_0001,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.06.02_AberdeenWeeklyJournal_0003,1885.02.02_GlasgowHerald_0005
1885.06.02_AberdeenWeeklyJournal_0007,1885.02.06_LiverpoolMercuryetc_0006
1885.06.02_BirminghamDailyPost_0006,1885.02.19_GlasgowHerald_0007
1885.06.02_BirminghamDailyPost_0008,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.06.02_DailyNews_0002,1885.02.19_BirminghamDailyPost_0006
1885.06.02_GlasgowHerald_0006,1885.02.04_LiverpoolMercuryetc_0006
1885.06.02_GlasgowHerald_0007,1885.02.18_LiverpoolMercuryetc_0008
1885.06.02_GlasgowHerald_0008,1885.02.21_TheIpswichJournal_0002
1885.06.02_LiverpoolMercuryetc_0006,1885.02.23_GlasgowHerald_0005
1885.06.02_LiverpoolMercuryetc_0008,1885.02.20_GlasgowHerald_0005
1885.06.02_NorthernEcho_0002,1885.02.25_GlasgowHerald_0005
1885.06.02_TheBelfastNews-Letter_0006,1885.02.02_GlasgowHerald_0005
1885.06.02_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.06.02_TheIpswichJournal_0001,1885.02.14_Jackson'sOxfordJournal_0001
1885.06.02_TheLeedsMercury_0004,1885.02.02_GlasgowHerald_0005
1885.06.02_TheLeedsMercury_0006,1885.02.23_AberdeenWeeklyJournal_0003
1885.06.02_WesternMail_0004,1885.02.06_TheHullPacketandEastRidingTimes_0002
1885.06.03_AberdeenWeeklyJournal_0003,1885.02.07_LiverpoolMercuryetc_0008
1885.06.03_AberdeenWeeklyJournal_0006,1885.02.04_TheBristolMercuryandDailyPost_0007
1885.06.03_BaneracAmserauCymru_0015,1885.02.20_TheHullPacketandEastRidingTimes_0003
1885.06.03_BirminghamDailyPost_0006,1885.02.25_GlasgowHerald_0005
1885.06.03_DailyNews_0002,1885.02.14_BirminghamDailyPost_0006
1885.06.03_Freeman'sJournalandDailyCommercialAdvertiser_0008,1885.02.14_TheIpswichJournal_0002
1885.06.03_GlasgowHerald_0005,1885.02.07_LiverpoolMercuryetc_0008
1885.06.03_GlasgowHerald_0008,1885.02.04_LiverpoolMercuryetc_0006
1885.06.03_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.06.03_LiverpoolMercuryetc_0008,1885.02.11_GlasgowHerald_0005
1885.06.03_NorthernEcho_0002,1885.02.28_NorthWalesChronicle_0008
1885.06.03_TheBelfastNews-Letter_0002,1885.02.07_NorthWalesChronicle_0002
1885.06.03_TheBristolMercuryandDailyPost_0007,1885.02.23_AberdeenWeeklyJournal_0003
1885.06.03_TheDerbyMercury_0007,1885.02.07_TheIpswichJournal_0002
1885.06.03_TheLeedsMercury_0004,1885.02.02_GlasgowHerald_0005
1885.06.03_TheLeedsMercury_0006,1885.02.18_LiverpoolMercuryetc_0008
1885.06.03_ThePallMallGazette_0015,1885.02.06_TheLeedsMercury_0001
1885.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001,1885.02.28_Jackson'sOxfordJournal_0002
1885.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1885.02.23_GlasgowHerald_0005
1885.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004,1885.02.04_TheDerbyMercury_0007
1885.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0007,1885.02.07_ThePrestonGuardianetc_0005
1885.06.03_WesternMail_0004,1885.02.21_TheIpswichJournal_0002
1885.06.04_AberdeenWeeklyJournal_0003,1885.02.11_GlasgowHerald_0005
1885.06.04_AberdeenWeeklyJournal_0008,1885.02.27_TheHullPacketandEastRidingTimes_0002
1885.06.04_BirminghamDailyPost_0006,1885.02.21_LiverpoolMercuryetc_0008
1885.06.04_DailyNews_0002,1885.02.25_BirminghamDailyPost_0006
1885.06.04_DailyNews_0003,1885.02.20_LiverpoolMercuryetc_0007
1885.06.04_Freeman'sJournalandDailyCommercialAdvertiser_0002,1885.02.28_Jackson'sOxfordJournal_0002
1885.06.04_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.25_GlasgowHerald_0005
1885.06.04_GlasgowHerald_0002,1885.02.20_TheHullPacketandEastRidingTimes_0002
1885.06.04_GlasgowHerald_0003,1885.02.20_LiverpoolMercuryetc_0008
1885.06.04_GlasgowHerald_0006,1885.02.06_LiverpoolMercuryetc_0006
1885.06.04_LiverpoolMercuryetc_0006,1885.02.02_GlasgowHerald_0005
1885.06.04_LiverpoolMercuryetc_0007,1885.02.06_TheLeedsMercury_0007
1885.06.04_LiverpoolMercuryetc_0008,1885.02.07_GlasgowHerald_0003
1885.06.04_NorthernEcho_0002,1885.02.24_GlasgowHerald_0007
1885.06.04_TheBelfastNews-Letter_0001,1885.02.14_Freeman'sJournalandDailyCommercialAdvertiser_0002
1885.06.04_TheBelfastNews-Letter_0002,1885.02.06_TheHullPacketandEastRidingTimes_0002
1885.06.04_TheBelfastNews-Letter_0006,1885.02.23_AberdeenWeeklyJournal_0003
1885.06.04_TheBristolMercuryandDailyPost_0007,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.06.04_TheIpswichJournal_0002,1885.02.19_TheBelfastNews-Letter_0006
1885.06.04_TheLeedsMercury_0001,1885.02.14_NorthWalesChronicle_0002
1885.06.04_TheLeedsMercury_0004,1885.02.02_TheBristolMercuryandDailyPost_0007
1885.06.04_TheLeedsMercury_0006,1885.02.17_AberdeenWeeklyJournal_0003
1885.06.04_WesternMail_0004,1885.02.02_TheBristolMercuryandDailyPost_0004
1885.06.05_AberdeenWeeklyJournal_0003,1885.02.27_GlasgowHerald_0005
1885.06.05_BirminghamDailyPost_0005,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
1885.06.05_BirminghamDailyPost_0006,1885.02.20_LiverpoolMercuryetc_0008
1885.06.05_DailyNews_0007,1885.02.13_LiverpoolMercuryetc_0008
1885.06.05_Freeman'sJournalandDailyCommercialAdvertiser_0003,1885.02.13_AberdeenWeeklyJournal_0003
1885.06.05_GlasgowHerald_0005,1885.02.07_LiverpoolMercuryetc_0008
1885.06.05_LiverpoolMercuryetc_0001,1885.02.25_TheDerbyMercury_0004
1885.06.05_LiverpoolMercuryetc_0006,1885.02.06_GlasgowHerald_0008
1885.06.05_LiverpoolMercuryetc_0008,1885.02.24_GlasgowHerald_0007
1885.06.05_TheBelfastNews-Letter_0003,1885.02.06_Freeman'sJournalandDailyCommercialAdvertiser_0007
